"anchor_id","anchor_hog","BDIS","n_multicopy_species","topology_metric","topology_signed_statistic","topology_exact_p","topology_screen_q","sister_topology_feature","sister_topology_direction","sister_topology_median","sister_topology_consistency","deployment_tissue","deployment_feature","deployment_direction","deployment_median","deployment_consistency","topology_discovery_signal","sister_topology_signal","deployment_signal","n_convergent_signals","discovery_rank"
"anchor_232","HOG:0019459","Bradi3g51750.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000549999802315649,0.142857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0530799981279112,0.75,"leaf","mean_activity","annual_higher",0.0873753393618953,1,FALSE,FALSE,TRUE,1,92
"anchor_75","HOG:0016636","Bradi1g37790.v3.2",4,"neighborhood_jaccard",0.00828304032585653,0.142857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0357884721528377,1,"leaf","early_to_late","perennial_higher",-0.13500887794702,0.75,FALSE,TRUE,FALSE,1,93
"anchor_248","HOG:0028647","Bradi5g20220.v3.2",0,"neighborhood_jaccard",0.0136511775898714,0.142857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0279389269948215,1,"leaf","early_to_late","perennial_higher",-0.137288620357113,0.75,FALSE,TRUE,FALSE,1,94
"anchor_149","HOG:0032060","Bradi1g24597.v3.2",0,"matched_edge_correlation",0.0176204257329496,0.142857142857143,0.962990654205607,"internal_edge_density","annual_higher",0.0125826369629927,0.75,"leaf","mean_activity","perennial_higher",-0.143372964462302,1,FALSE,FALSE,TRUE,1,95
"anchor_221","HOG:0028333","Bradi2g03180.v3.2",2,"module_edge_jaccard",0.0223590944921728,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.216995647522189,0.75,"leaf","mean_activity","perennial_higher",-0.417406018145294,1,FALSE,FALSE,TRUE,1,96
"anchor_62","HOG:0024791","Bradi3g44920.v3.2",0,"matched_edge_correlation",0.018644276016448,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.19330145260022,0.75,"root","mean_activity","annual_higher",0.0495643793342005,1,FALSE,FALSE,TRUE,1,97
"anchor_208","HOG:0027147","Bradi3g10350.v3.2",1,"matched_edge_mean_abs_log_threshold_distance",0.000424720283824041,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.101268255233628,0.75,"root","mean_activity","annual_higher",0.0325889714213146,1,FALSE,FALSE,TRUE,1,98
"anchor_334","HOG:0023048","Bradi2g14340.v3.2",2,"neighborhood_jaccard",0.0246878014641424,0.171428571428571,0.962990654205607,"recurrent_coverage","annual_higher",0.1,0.75,"leaf","mean_activity","perennial_higher",-0.764213818553897,1,FALSE,FALSE,TRUE,1,99
"anchor_133","HOG:0020711","Bradi1g33800.v3.2",1,"module_edge_jaccard",0.0152301223340757,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0979981619710423,0.75,"leaf","mean_activity","annual_higher",0.0881683617184752,1,FALSE,FALSE,TRUE,1,100
"anchor_220","HOG:0011715","Bradi1g51890.v3.2",1,"matched_edge_mean_abs_log_threshold_distance",0.000750405760611184,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.0975310215349864,0.75,"leaf","mean_activity","perennial_higher",-0.181675118680975,1,FALSE,FALSE,TRUE,1,101
"anchor_158","HOG:0006208","Bradi1g30610.v3.2",0,"neighborhood_jaccard",0.0149466111725476,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","mixed_or_tied",-0.0820411947994706,0.5,"root","mean_activity","perennial_higher",-0.0791914257743181,1,FALSE,FALSE,TRUE,1,102
"anchor_102","HOG:0006009","Bradi5g11990.v3.2",0,"module_edge_jaccard",0.0141737618235553,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.064971807243523,1,"root","early_to_late","annual_higher",0.088335185944599,0.75,FALSE,TRUE,FALSE,1,103
"anchor_57","HOG:0031653","Bradi1g71310.v3.2",0,"module_edge_jaccard",0.0105686466253124,0.171428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0594558256240872,0.75,"root","mean_activity","annual_higher",0.0271452414708613,1,FALSE,FALSE,TRUE,1,104
"anchor_92","HOG:0028695","Bradi1g69780.v3.2",0,"module_edge_jaccard",0.0133625882949456,0.171428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.0448215925399545,1,"leaf","early_to_late","perennial_higher",-0.179013162757173,0.75,FALSE,TRUE,FALSE,1,105
"anchor_165","HOG:0027303","Bradi3g58166.v3.2",0,"neighborhood_jaccard",0.0217966253215998,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.203440472795518,1,"root","early_to_late","annual_higher",0.0271913466779191,0.75,FALSE,TRUE,FALSE,1,106
"anchor_241","HOG:0026507","Bradi3g53280.v3.2",0,"module_edge_jaccard",0.0115896710991609,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.202074959533632,0.75,"leaf","mean_activity","perennial_higher",-0.138783926304167,1,FALSE,FALSE,TRUE,1,107
"anchor_77","HOG:0024401","Bradi2g06730.v3.2",0,"neighborhood_jaccard",0.0117285304798089,0.2,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.197981949787895,1,"root","early_to_late","annual_higher",0.0626690370289003,0.75,FALSE,TRUE,FALSE,1,108
"anchor_159","HOG:0028145","Bradi4g07717.v3.2",2,"neighborhood_jaccard",0.0142473028883573,0.2,0.962990654205607,"internal_edge_density","annual_higher",0.0890612653493482,1,"root","early_to_late","annual_higher",0.752346239336452,0.75,FALSE,TRUE,FALSE,1,109
"anchor_312","HOG:0023825","Bradi1g05030.v3.2",1,"module_edge_jaccard",0.0205318179954024,0.2,0.962990654205607,"internal_edge_density","perennial_higher",-0.0815488278163391,1,"root","early_to_late","perennial_higher",-0.0453230513615936,0.75,FALSE,TRUE,FALSE,1,110
"anchor_105","HOG:0027704","Bradi2g10910.v3.2",2,"neighborhood_jaccard",0.0112249534208827,0.2,0.962990654205607,"recurrent_coverage","annual_higher",0.0673076923076923,0.75,"root","mean_activity","perennial_higher",-0.0334386755437884,1,FALSE,FALSE,TRUE,1,111
"anchor_183","HOG:0031530","Bradi3g33544.v3.2",7,"neighborhood_jaccard",0.0116896030407271,0.2,0.962990654205607,"internal_edge_density","perennial_higher",-0.0586234357633146,1,"leaf","mean_activity","annual_higher",0.0791929060495089,0.75,FALSE,TRUE,FALSE,1,112
"anchor_309","HOG:0011540","Bradi3g53020.v3.2",0,"neighborhood_jaccard",0.0149068476372458,0.2,0.962990654205607,"internal_edge_density","perennial_higher",-0.0494171108449723,0.75,"leaf","mean_activity","perennial_higher",-0.455810225768168,1,FALSE,FALSE,TRUE,1,113
"anchor_285","HOG:0025342","Bradi1g70407.v3.2",1,"neighborhood_jaccard",0.00814472256557136,0.2,0.962990654205607,"recurrent_coverage","annual_higher",0.0326086956521739,0.75,"leaf","mean_activity","perennial_higher",-0.538753131219643,1,FALSE,FALSE,TRUE,1,114
"anchor_315","HOG:0008733","Bradi1g50530.v3.2",1,"neighborhood_jaccard",0.0192389871835242,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.345333667019546,0.75,"root","mean_activity","annual_higher",0.049677371002122,1,FALSE,FALSE,TRUE,1,115
"anchor_172","HOG:0007645","Bradi1g33347.v3.2",0,"neighborhood_jaccard",0.0101820361351537,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.23222374716632,1,"root","early_to_late","annual_higher",0.0962233079106114,0.75,FALSE,TRUE,FALSE,1,116
"anchor_283","HOG:0026360","Bradi5g14830.v3.2",0,"neighborhood_jaccard",0.0124264326991629,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.21083568893076,0.75,"leaf","mean_activity","perennial_higher",-0.0802604861441281,1,FALSE,FALSE,TRUE,1,117
"anchor_84","HOG:0030062","Bradi1g55740.v3.2",1,"neighborhood_jaccard",0.0114593125585139,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.147555806796592,0.75,"root","mean_activity","annual_higher",0.0352206890181386,1,FALSE,FALSE,TRUE,1,118
"anchor_288","HOG:0026637","Bradi1g68460.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000514673437873838,0.228571428571429,0.962990654205607,"internal_edge_density","perennial_higher",-0.125798191129999,1,"leaf","mean_activity","perennial_higher",-0.203544599224515,0.75,FALSE,TRUE,FALSE,1,119
"anchor_240","HOG:0007813","Bradi5g01950.v3.2",8,"matched_edge_mean_abs_log_threshold_distance",0.000391735916878671,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.113946654859914,0.75,"root","mean_activity","annual_higher",0.0370044668606914,1,FALSE,FALSE,TRUE,1,120
"anchor_191","HOG:0022918","Bradi5g17540.v3.2",0,"neighborhood_jaccard",0.012782801602139,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0963712535800896,0.75,"root","mean_activity","perennial_higher",-0.0479985819813767,1,FALSE,FALSE,TRUE,1,121
"anchor_317","HOG:0030885","Bradi3g16260.v3.2",0,"matched_edge_correlation",0.0373613570620097,0.228571428571429,0.962990654205607,"recurrent_coverage","mixed_or_tied",0.082089552238806,0.5,"root","mean_activity","perennial_higher",-0.0625301497146759,1,FALSE,FALSE,TRUE,1,122
"anchor_307","HOG:0010703","Bradi1g46596.v3.2",4,"module_edge_jaccard",0.0555635960652409,0.228571428571429,0.962990654205607,"internal_edge_density","annual_higher",0.0721139971139972,0.75,"leaf","mean_activity","annual_higher",0.143193496449312,1,FALSE,FALSE,TRUE,1,123
"anchor_202","HOG:0010482","Bradi2g14375.v3.2",1,"matched_edge_mean_abs_log_threshold_distance",0.00119913570456123,0.228571428571429,0.962990654205607,"internal_edge_density","annual_higher",0.0700798466693824,0.75,"leaf","mean_activity","perennial_higher",-0.435624159794068,1,FALSE,FALSE,TRUE,1,124
"anchor_13","HOG:0006264","Bradi3g46737.v3.2",0,"neighborhood_jaccard",0.00963629700828283,0.228571428571429,0.962990654205607,"internal_edge_density","perennial_higher",-0.0679642725515188,0.75,"root","mean_activity","annual_higher",0.0117774267920158,1,FALSE,FALSE,TRUE,1,125
"anchor_136","HOG:0012101","Bradi1g70080.v3.2",0,"module_edge_jaccard",0.0124754769674018,0.228571428571429,0.962990654205607,"recurrent_coverage","annual_higher",0.060344827586207,0.75,"root","mean_activity","annual_higher",0.0878338216479002,1,FALSE,FALSE,TRUE,1,126
"anchor_194","HOG:0030883","Bradi1g30960.v3.2",4,"neighborhood_jaccard",0.00773196069357573,0.228571428571429,0.962990654205607,"internal_edge_density","perennial_higher",-0.0564267595718677,1,"leaf","early_to_late","perennial_higher",-0.136146448062713,0.75,FALSE,TRUE,FALSE,1,127
"anchor_163","HOG:0008717","Bradi4g24197.v3.2",0,"neighborhood_jaccard",0.00833986588207619,0.228571428571429,0.962990654205607,"anchor_module_mean_strength_ratio","mixed_or_tied",-0.0368235860745877,0.5,"leaf","mean_activity","perennial_higher",-0.064951889553433,1,FALSE,FALSE,TRUE,1,128
"anchor_119","HOG:0006139","Bradi3g57220.v3.2",0,"module_edge_jaccard",0.00861146622114284,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.286129177132089,0.75,"root","mean_activity","annual_higher",0.0650092502101301,1,FALSE,FALSE,TRUE,1,129
"anchor_286","HOG:0028717","Bradi3g45010.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000448101183174041,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.160806106672227,0.75,"root","early_to_late","annual_higher",0.0982092983885792,1,FALSE,FALSE,TRUE,1,130
"anchor_107","HOG:0020293","Bradi1g05970.v3.2",8,"module_edge_jaccard",0.0124775192042249,0.257142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0658207696433241,0.75,"root","mean_activity","perennial_higher",-0.0934327823496654,1,FALSE,FALSE,TRUE,1,131
"anchor_254","HOG:0024990","Bradi1g31417.v3.2",0,"module_edge_jaccard",0.0106421436195149,0.257142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0528058715799038,0.75,"leaf","mean_activity","perennial_higher",-0.0591048800884584,1,FALSE,FALSE,TRUE,1,132
"anchor_336","HOG:0032436","Bradi2g05242.v3.2",2,"module_edge_jaccard",0.0220930491528177,0.257142857142857,0.962990654205607,"internal_edge_density","annual_higher",0.0433914265810818,0.75,"leaf","mean_activity","perennial_higher",-0.433285872298873,1,FALSE,FALSE,TRUE,1,133
"anchor_204","HOG:0012261","Bradi5g05650.v3.2",0,"module_edge_jaccard",0.00830361308969829,0.285714285714286,0.962990654205607,"internal_edge_density","perennial_higher",-0.113966447804851,1,"leaf","mean_activity","perennial_higher",-0.0217572809684306,0.75,FALSE,TRUE,FALSE,1,134
"anchor_39","HOG:0007936","Bradi2g15980.v3.2",0,"module_edge_jaccard",0.00399055647711066,0.285714285714286,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0863181834693315,1,"root","early_to_late","annual_higher",0.0686328121755131,0.75,FALSE,TRUE,FALSE,1,135
"anchor_203","HOG:0018504","Bradi1g23600.v3.2",0,"neighborhood_jaccard",0.00797611068733939,0.285714285714286,0.962990654205607,"internal_edge_density","annual_higher",0.085991661032229,0.75,"leaf","early_to_late","perennial_higher",-0.229105711458357,1,FALSE,FALSE,TRUE,1,136
"anchor_06","HOG:0028766","Bradi1g26350.v3.2",0,"neighborhood_jaccard",0.00724340896817921,0.285714285714286,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0690532803405746,0.75,"root","mean_activity","annual_higher",0.0155438535132843,1,FALSE,FALSE,TRUE,1,137
"anchor_115","HOG:0024562","Bradi2g28680.v3.2",0,"neighborhood_jaccard",0.0051613007939017,0.285714285714286,0.962990654205607,"internal_edge_density","perennial_higher",-0.059969839266969,1,"leaf","mean_activity","perennial_higher",-0.082977246535008,0.75,FALSE,TRUE,FALSE,1,138
"anchor_225","HOG:0032904","Bradi3g59560.v3.2",0,"matched_edge_correlation",0.037994961352255,0.285714285714286,0.962990654205607,"internal_edge_density","perennial_higher",-0.013436512065475,0.75,"leaf","mean_activity","perennial_higher",-0.420487035989,1,FALSE,FALSE,TRUE,1,139
"anchor_72","HOG:0029544","Bradi2g43740.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.000195551612389941,0.314285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.152411183842977,0.75,"root","mean_activity","annual_higher",0.0377977960895554,1,FALSE,FALSE,TRUE,1,140
"anchor_103","HOG:0011510","Bradi1g60500.v3.2",0,"module_edge_jaccard",0.00611284551030655,0.314285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.077170643291587,0.75,"leaf","mean_activity","perennial_higher",-0.327256323363086,1,FALSE,FALSE,TRUE,1,141
"anchor_210","HOG:0012540","Bradi1g08120.v3.2",2,"neighborhood_jaccard",0.00836543391283084,0.314285714285714,0.962990654205607,"internal_edge_density","perennial_higher",-0.0674083261674667,1,"leaf","early_to_late","perennial_higher",-0.124640206768375,0.75,FALSE,TRUE,FALSE,1,142
"anchor_135","HOG:0004114","Bradi1g17710.v3.2",2,"module_edge_jaccard",0.00657737725191221,0.314285714285714,0.962990654205607,"internal_edge_density","mixed_or_tied",-0.0161095848595849,0.5,"leaf","mean_activity","perennial_higher",-0.125186328262521,1,FALSE,FALSE,TRUE,1,143
"anchor_14","HOG:0012056","Bradi1g76330.v3.2",8,"module_edge_jaccard",0.0028467985024152,0.342857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.10377204490121,0.75,"leaf","mean_activity","annual_higher",0.0167040200942224,1,FALSE,FALSE,TRUE,1,144
"anchor_230","HOG:0012102","Bradi3g44620.v3.2",0,"module_edge_jaccard",0.00560993730729953,0.342857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.102227104203515,1,"leaf","early_to_late","perennial_higher",-0.133277320561534,0.75,FALSE,TRUE,FALSE,1,145
"anchor_100","HOG:0012035","Bradi1g15050.v3.2",3,"matched_edge_correlation",0.00812570774852001,0.342857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.096791343286209,1,"leaf","early_to_late","perennial_higher",-0.0898705419577926,0.75,FALSE,TRUE,FALSE,1,146
"anchor_332","HOG:0028850","Bradi1g05122.v3.2",1,"module_edge_jaccard",0.020817184786005,0.342857142857143,0.962990654205607,"recurrent_coverage","mixed_or_tied",0.0774647887323944,0.5,"root","mean_activity","perennial_higher",-0.0593204219363608,1,FALSE,FALSE,TRUE,1,147
"anchor_333","HOG:0008696","Bradi5g00510.v3.2",1,"matched_edge_mean_abs_log_threshold_distance",0.000111814442800343,0.342857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0723300718888955,1,"leaf","early_to_late","perennial_higher",-0.233952800280577,0.75,FALSE,TRUE,FALSE,1,148
"anchor_176","HOG:0018009","Bradi3g36577.v3.2",0,"module_edge_jaccard",0.00792978920960286,0.342857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0722680204653082,1,"root","early_to_late","annual_higher",0.0681215813489842,0.75,FALSE,TRUE,FALSE,1,149
"anchor_189","HOG:0027641","Bradi3g34450.v3.2",0,"matched_edge_correlation",0.0102721119002561,0.342857142857143,0.962990654205607,"internal_edge_density","perennial_higher",-0.0566595466439236,0.75,"leaf","mean_activity","perennial_higher",-0.301922836123722,1,FALSE,FALSE,TRUE,1,150
"anchor_231","HOG:0023138","Bradi2g28007.v3.2",1,"module_edge_jaccard",-0.00176394928024504,0.371428571428571,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.119731337343463,0.75,"leaf","mean_activity","perennial_higher",-0.445457427074771,1,FALSE,FALSE,TRUE,1,151
"anchor_217","HOG:0025124","Bradi2g58660.v3.2",0,"matched_edge_correlation",0.00746190021031339,0.371428571428571,0.962990654205607,"internal_edge_density","annual_higher",0.0202955506065834,0.75,"root","mean_activity","perennial_higher",-0.0761633284125773,1,FALSE,FALSE,TRUE,1,152
"anchor_184","HOG:0026019","Bradi1g19650.v3.2",0,"matched_edge_correlation",0.0070662379082222,0.4,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.203289480653381,0.75,"leaf","mean_activity","perennial_higher",-0.320090701744963,1,FALSE,FALSE,TRUE,1,153
"anchor_322","HOG:0003621","Bradi3g04840.v3.2",0,"neighborhood_jaccard",0.00559730363443653,0.4,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.198564984573606,1,"leaf","mean_activity","perennial_higher",-0.312751420888616,0.75,FALSE,TRUE,FALSE,1,154
"anchor_308","HOG:0014354","Bradi1g35080.v3.2",0,"module_edge_jaccard",0.0374887398738394,0.4,0.962990654205607,"internal_edge_density","perennial_higher",-0.0792429792429792,0.75,"leaf","mean_activity","perennial_higher",-0.109288817388558,1,FALSE,FALSE,TRUE,1,155
"anchor_173","HOG:0011717","Bradi3g07490.v3.2",1,"neighborhood_jaccard",0.00325585912098825,0.4,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0625043785854286,0.75,"leaf","mean_activity","perennial_higher",-0.114839054878197,1,FALSE,FALSE,TRUE,1,156
"anchor_113","HOG:0024337","Bradi1g27332.v3.2",0,"neighborhood_jaccard",0.00443300770625155,0.4,0.962990654205607,"internal_edge_density","annual_higher",0.0465590561180638,1,"leaf","mean_activity","perennial_higher",-0.102699762641828,0.75,FALSE,TRUE,FALSE,1,157
"anchor_171","HOG:0008585","Bradi1g70290.v3.2",0,"neighborhood_jaccard",0.00219988332159363,0.428571428571429,0.962990654205607,"internal_edge_density","perennial_higher",-0.0893164958411172,1,"root","early_to_late","perennial_higher",-0.0836124987745775,0.75,FALSE,TRUE,FALSE,1,158
"anchor_236","HOG:0003795","Bradi1g78235.v3.2",0,"neighborhood_jaccard",-0.00118595649463488,0.457142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.162486480710432,1,"leaf","early_to_late","perennial_higher",-0.165644708927033,0.75,FALSE,TRUE,FALSE,1,159
"anchor_250","HOG:0006334","Bradi4g38357.v3.2",0,"neighborhood_jaccard",-0.00290762072705861,0.457142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.072832317048694,0.75,"leaf","mean_activity","perennial_higher",-0.161570311145031,1,FALSE,FALSE,TRUE,1,160
"anchor_326","HOG:0031982","Bradi1g50280.v3.2",0,"module_edge_jaccard",0.0160364780162188,0.485714285714286,0.962990654205607,"internal_edge_density","perennial_higher",-0.0713340299547196,0.75,"leaf","mean_activity","perennial_higher",-0.0301387912135092,1,FALSE,FALSE,TRUE,1,161
"anchor_271","HOG:0026340","Bradi3g57750.v3.2",0,"neighborhood_jaccard",-0.00408929423548643,0.514285714285714,0.962990654205607,"anchor_module_mean_strength_ratio","mixed_or_tied",-0.0790102087080628,0.5,"root","mean_activity","perennial_higher",-0.16970725924406,1,FALSE,FALSE,TRUE,1,162
"anchor_182","HOG:0027090","Bradi1g06290.v3.2",0,"module_edge_jaccard",-7.13085973121919e-05,0.514285714285714,0.962990654205607,"internal_edge_density","perennial_higher",-0.0716545531762923,1,"leaf","mean_activity","perennial_higher",-0.23851485536655,0.75,FALSE,TRUE,FALSE,1,163
"anchor_233","HOG:0016200","Bradi2g54160.v3.2",6,"module_edge_jaccard",3.68394254735005e-05,0.514285714285714,0.962990654205607,"internal_edge_density","perennial_higher",-0.0644172475145684,1,"leaf","early_to_late","perennial_higher",-0.129811154988685,0.75,FALSE,TRUE,FALSE,1,164
"anchor_169","HOG:0030801","Bradi1g66150.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",-0.000131007942440052,0.514285714285714,0.962990654205607,"internal_edge_density","mixed_or_tied",0.0379725279445734,0.5,"root","mean_activity","perennial_higher",-0.062290016432945,1,FALSE,FALSE,TRUE,1,165
"anchor_12","HOG:0026770","Bradi1g07170.v3.2",8,"matched_edge_mean_abs_log_threshold_distance",-0.000104936403203637,0.542857142857143,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.111625237630352,0.75,"leaf","mean_activity","annual_higher",0.0347570867294009,1,FALSE,FALSE,TRUE,1,166
"anchor_110","HOG:0028395","Bradi1g01580.v3.2",0,"neighborhood_jaccard",-0.00267998058142371,0.571428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0606761679128381,1,"leaf","mean_activity","perennial_higher",-0.0991943888574852,0.75,FALSE,TRUE,FALSE,1,167
"anchor_259","HOG:0026742","Bradi2g16647.v3.2",4,"matched_edge_mean_abs_log_threshold_distance",-1.83778379589244e-05,0.571428571428571,0.962990654205607,"internal_edge_density","perennial_higher",-0.0446000420200192,0.75,"leaf","mean_activity","perennial_higher",-0.444603330809359,1,FALSE,FALSE,TRUE,1,168
"anchor_303","HOG:0027639","Bradi3g29700.v3.2",0,"neighborhood_jaccard",-0.00421732811010653,0.6,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.196526808818743,0.75,"leaf","mean_activity","perennial_higher",-0.129228748945543,1,FALSE,FALSE,TRUE,1,169
"anchor_301","HOG:0018459","Bradi3g57820.v3.2",3,"neighborhood_jaccard",-0.00411783135926394,0.6,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.168583848836352,0.75,"leaf","mean_activity","annual_higher",0.271314670763613,1,FALSE,FALSE,TRUE,1,170
"anchor_294","HOG:0026361","Bradi1g48010.v3.2",1,"matched_edge_mean_abs_log_threshold_distance",-0.000355759886523893,0.628571428571429,0.962990654205607,"internal_edge_density","mixed_or_tied",-0.0352483376281669,0.5,"leaf","early_to_late","perennial_higher",-0.135030284242794,1,FALSE,FALSE,TRUE,1,171
"anchor_213","HOG:0026073","Bradi2g31830.v3.2",0,"module_edge_jaccard",-0.00557826024280023,0.685714285714286,0.962990654205607,"recurrent_coverage","mixed_or_tied",0.0274725274725275,0.5,"root","mean_activity","perennial_higher",-0.0683168962217417,1,FALSE,FALSE,TRUE,1,172
"anchor_305","HOG:0006008","Bradi3g46590.v3.2",0,"module_edge_jaccard",0.0414805508558523,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.271520709660419,0.75,"root","early_to_late","annual_higher",0.164854597547237,0.75,FALSE,FALSE,FALSE,0,173
"anchor_239","HOG:0028636","Bradi1g62210.v3.2",0,"module_edge_jaccard",0.0213987869745493,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.219912947094603,0.75,"leaf","early_to_late","perennial_higher",-0.168952920973553,0.75,FALSE,FALSE,FALSE,0,174
"anchor_255","HOG:0032961","Bradi1g11500.v3.2",8,"neighborhood_jaccard",0.0211112187178355,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.166828462120801,0.75,"root","mean_activity","annual_higher",0.0470725543946479,0.75,FALSE,FALSE,FALSE,0,175
"anchor_21","HOG:0022504","Bradi1g15830.v3.2",0,"module_edge_jaccard",0.00929926901929623,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.135534286787764,0.75,"leaf","early_to_late","perennial_higher",-0.0340311535999751,0.75,FALSE,FALSE,FALSE,0,176
"anchor_157","HOG:0029921","Bradi1g29520.v3.2",0,"module_edge_jaccard",0.0166266687507698,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","annual_higher",0.134496996137656,0.75,"leaf","early_to_late","perennial_higher",-0.090601088075545,0.75,FALSE,FALSE,FALSE,0,177
"anchor_24","HOG:0031321","Bradi4g22180.v3.2",0,"neighborhood_jaccard",0.0187410086700813,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.129696830337952,0.75,"root","early_to_late","annual_higher",0.105457704237878,0.75,FALSE,FALSE,FALSE,0,178
"anchor_41","HOG:0028089","Bradi3g59430.v3.2",5,"neighborhood_jaccard",0.0162124864139811,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.122060388315488,0.75,"root","early_to_late","annual_higher",0.0904131672999356,0.75,FALSE,FALSE,FALSE,0,179
"anchor_144","HOG:0028381","Bradi1g34170.v3.2",3,"neighborhood_jaccard",0.0250450144320208,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.108038709666994,0.75,"leaf","early_to_late","perennial_higher",-0.0941725560160755,0.75,FALSE,FALSE,FALSE,0,180
"anchor_17","HOG:0026834","Bradi2g55150.v3.2",0,"module_edge_jaccard",0.00659040108375741,0.0857142857142857,0.962990654205607,"anchor_module_mean_strength_ratio","perennial_higher",-0.0969161473761315,0.75,"root","early_to_late","annual_higher",0.0372577596402408,0.75,FALSE,FALSE,FALSE,0,181
"anchor_186","HOG:0027918","Bradi4g35977.v3.2",0,"matched_edge_correlation",0.0695647545338484,0.0857142857142857,0.962990654205607,"internal_edge_density","annual_higher",0.0869312483882445,0.75,"root","early_to_late","annual_higher",0.707659632288018,0.75,FALSE,FALSE,FALSE,0,182
"anchor_311","HOG:0022963","Bradi2g56070.v3.2",0,"matched_edge_mean_abs_log_threshold_distance",0.00118640258707988,0.0857142857142857,0.962990654205607,"internal_edge_density","perennial_higher",-0.0823620823620824,0.75,"leaf","mean_activity","perennial_higher",-0.0179399015899213,0.75,FALSE,FALSE,FALSE,0,183
